loyalty_number,loyalty_card,province,segment_name,risk_level,churn_probability,clv,revenue_at_risk,potential_save,recommended_action,specific_offer,channel,timing,incentive_cost_cad,avg_flights_per_month,recency_months,engagement_health_score,tenure_months
123151,Nova,Saskatchewan,Premium Dormant,High,0.9977055,21578.86,17654.07,4766.6,Urgent Retention Offer,"5,000 bonus miles + waived change fees for 60 days",SMS + Email,Within 48 hours,55,0.0,0.0,30.0,42
562324,Star,Ontario,Seasonal Travelers,High,0.99649435,21592.1,17643.45,4763.73,Off-Season Reactivation,"4,000 bonus miles + exclusive off-peak fare (30% off)",Email + SMS simultaneously,Within 72 hours,40,0.0,0.0,20.0,23
162155,Aurora,Alberta,Premium Dormant,High,0.99694073,21531.33,17601.68,4752.45,Urgent Retention Offer,"5,000 bonus miles + waived change fees for 60 days",SMS + Email,Within 48 hours,55,0.0,0.0,40.0,24
968842,Aurora,Ontario,Premium Dormant,High,0.97302,22056.0,17597.96,4751.45,Urgent Retention Offer,"5,000 bonus miles + waived change fees for 60 days",SMS + Email,Within 48 hours,55,0.3333333333333333,0.0,23.3,46
193519,Aurora,Quebec,Premium Dormant,Medium,0.639773,33473.35,17560.58,4741.36,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,20.0,0
191044,Nova,British Columbia,Premium Dormant,High,0.99774915,21423.64,17527.84,4732.52,Urgent Retention Offer,"5,000 bonus miles + waived change fees for 60 days",SMS + Email,Within 48 hours,55,0.0,0.0,30.0,44
642031,Nova,British Columbia,Premium Dormant,Medium,0.41604146,51337.91,17514.13,4728.82,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,30.0,0
291831,Nova,Alberta,Premium Dormant,High,0.9959584,21435.88,17506.38,4726.72,Urgent Retention Offer,"5,000 bonus miles + waived change fees for 60 days",SMS + Email,Within 48 hours,55,0.0,0.0,30.0,26
272289,Nova,Alberta,Premium Dormant,High,0.9975049,21343.47,17457.98,4713.65,Urgent Retention Offer,"5,000 bonus miles + waived change fees for 60 days",SMS + Email,Within 48 hours,55,0.0,0.0,30.0,37
837615,Nova,British Columbia,Premium Dormant,High,0.9951742,21274.34,17360.77,4687.41,Urgent Retention Offer,"5,000 bonus miles + waived change fees for 60 days",SMS + Email,Within 48 hours,55,0.0,0.0,30.0,44
163137,Nova,Quebec,Premium Dormant,High,0.9956613,21255.5,17353.89,4685.55,Urgent Retention Offer,"5,000 bonus miles + waived change fees for 60 days",SMS + Email,Within 48 hours,55,0.0,0.0,30.0,24
458640,Star,Alberta,Seasonal Travelers,High,0.99792457,21147.28,17304.78,4672.29,Off-Season Reactivation,"4,000 bonus miles + exclusive off-peak fare (30% off)",Email + SMS simultaneously,Within 72 hours,40,0.0,0.0,20.0,52
744746,Aurora,British Columbia,Premium Dormant,High,0.9961228,21159.3,17283.35,4666.5,Urgent Retention Offer,"5,000 bonus miles + waived change fees for 60 days",SMS + Email,Within 48 hours,55,0.0,0.0,40.0,27
873965,Star,Quebec,Miles Hoarders,Medium,0.6486006,32450.39,17258.82,4659.88,Redemption Reminder,50% bonus on any redemption within 60 days,Email,Within 10 days,30,1.0,0.0,6.7,58
565634,Nova,British Columbia,Premium Dormant,High,0.99753916,20957.61,17142.95,4628.6,Urgent Retention Offer,"5,000 bonus miles + waived change fees for 60 days",SMS + Email,Within 48 hours,55,0.0,0.0,30.0,50
966350,Nova,Ontario,Premium Dormant,High,0.89979035,23142.15,17074.93,4610.23,Urgent Retention Offer,"5,000 bonus miles + waived change fees for 60 days",SMS + Email,Within 48 hours,55,0.4166666666666667,0.0,15.0,46
662272,Star,New Brunswick,Seasonal Travelers,Medium,0.6388265,32437.05,16991.75,4587.77,Seasonal Re-Engagement,"Upcoming season preview + 2,000 bonus miles",Email,Within 14 days,20,0.5,0.0,6.7,8
998776,Nova,Quebec,Premium Dormant,Medium,0.60839665,34039.06,16981.59,4585.03,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,30.0,1
770759,Nova,British Columbia,Active Champions,High,0.93533874,22041.86,16905.62,4564.52,Loyalty Lock-In,"6,000 bonus miles + priority check-in for 6 months",Email + App push,Within 3 days,70,0.8333333333333334,0.0,18.6,44
150233,Nova,British Columbia,Premium Dormant,High,0.79684263,25807.06,16862.62,4552.91,Urgent Retention Offer,"5,000 bonus miles + waived change fees for 60 days",SMS + Email,Within 48 hours,55,1.0,0.0,19.4,9
467894,Nova,British Columbia,Premium Dormant,High,0.9906093,20725.38,16835.22,4545.51,Urgent Retention Offer,"5,000 bonus miles + waived change fees for 60 days",SMS + Email,Within 48 hours,55,0.0,0.0,30.0,34
785389,Star,Saskatchewan,Seasonal Travelers,High,0.99674964,20467.72,16728.98,4516.82,Off-Season Reactivation,"4,000 bonus miles + exclusive off-peak fare (30% off)",Email + SMS simultaneously,Within 72 hours,40,0.0,0.0,20.0,37
857292,Star,Quebec,Miles Hoarders,Medium,0.6764969,30154.68,16727.63,4516.46,Redemption Reminder,50% bonus on any redemption within 60 days,Email,Within 10 days,30,1.5,0.0,8.3,36
687984,Nova,Ontario,Premium Dormant,High,0.9966775,20461.15,16722.4,4515.05,Urgent Retention Offer,"5,000 bonus miles + waived change fees for 60 days",SMS + Email,Within 48 hours,55,0.0,0.0,30.0,61
216666,Aurora,Ontario,Premium Dormant,High,0.9984627,20370.77,16678.35,4503.15,Urgent Retention Offer,"5,000 bonus miles + waived change fees for 60 days",SMS + Email,Within 48 hours,55,0.0,0.0,40.0,59
867561,Aurora,Ontario,Premium Dormant,Medium,0.5670157,35850.6,16668.84,4500.59,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,40.0,0
667398,Aurora,Ontario,Premium Dormant,High,0.95773673,21112.54,16580.61,4476.76,Urgent Retention Offer,"5,000 bonus miles + waived change fees for 60 days",SMS + Email,Within 48 hours,55,1.1666666666666667,0.0,28.3,14
196096,Nova,British Columbia,Premium Dormant,Medium,0.57273823,35203.57,16533.19,4463.96,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,30.0,0
678205,Nova,Quebec,Premium Dormant,High,0.9953577,20230.97,16512.38,4458.34,Urgent Retention Offer,"5,000 bonus miles + waived change fees for 60 days",SMS + Email,Within 48 hours,55,0.0,0.0,30.0,27
512169,Aurora,New Brunswick,Premium Dormant,High,0.99771166,20096.89,16441.74,4439.27,Urgent Retention Offer,"5,000 bonus miles + waived change fees for 60 days",SMS + Email,Within 48 hours,55,0.0,0.0,40.0,40
730768,Star,Manitoba,Seasonal Travelers,High,0.9954074,20120.56,16423.09,4434.23,Off-Season Reactivation,"4,000 bonus miles + exclusive off-peak fare (30% off)",Email + SMS simultaneously,Within 72 hours,40,0.0,0.0,20.0,35
596173,Aurora,Quebec,Premium Dormant,High,0.99352515,20003.14,16296.37,4400.02,Urgent Retention Offer,"5,000 bonus miles + waived change fees for 60 days",SMS + Email,Within 48 hours,55,0.0,0.0,40.0,28
471944,Nova,New Brunswick,Premium Dormant,High,0.9960723,19837.31,16202.7,4374.73,Urgent Retention Offer,"5,000 bonus miles + waived change fees for 60 days",SMS + Email,Within 48 hours,55,0.0,0.0,30.0,33
529544,Aurora,Saskatchewan,Premium Dormant,High,0.7602292,25807.06,16087.81,4343.71,Urgent Retention Offer,"5,000 bonus miles + waived change fees for 60 days",SMS + Email,Within 48 hours,55,0.0,0.0,40.0,0
956233,Nova,Quebec,Premium Dormant,High,0.9955338,19644.76,16036.76,4329.93,Urgent Retention Offer,"5,000 bonus miles + waived change fees for 60 days",SMS + Email,Within 48 hours,55,0.0,0.0,30.0,28
652431,Aurora,Ontario,Premium Dormant,High,0.99862397,19504.47,15971.66,4312.35,Urgent Retention Offer,"5,000 bonus miles + waived change fees for 60 days",SMS + Email,Within 48 hours,55,0.0,0.0,40.0,68
815381,Nova,Quebec,Premium Dormant,High,0.9978739,19483.24,15942.29,4304.42,Urgent Retention Offer,"5,000 bonus miles + waived change fees for 60 days",SMS + Email,Within 48 hours,55,0.0,0.0,30.0,61
191626,Aurora,Ontario,Premium Dormant,Medium,0.6821127,28486.07,15933.18,4301.96,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,40.0,0
773571,Nova,New Brunswick,Premium Dormant,High,0.85265654,22658.54,15842.36,4277.44,Urgent Retention Offer,"5,000 bonus miles + waived change fees for 60 days",SMS + Email,Within 48 hours,55,0.08333333333333333,0.0,11.7,6
863374,Aurora,Quebec,Premium Dormant,High,0.9952844,19363.53,15803.22,4266.87,Urgent Retention Offer,"5,000 bonus miles + waived change fees for 60 days",SMS + Email,Within 48 hours,55,0.0,0.0,40.0,21
833148,Aurora,British Columbia,Active Champions,High,0.7114978,27069.5,15793.11,4264.14,Loyalty Lock-In,"6,000 bonus miles + priority check-in for 6 months",Email + App push,Within 3 days,70,1.4166666666666667,0.0,28.3,19
931701,Nova,Saskatchewan,Premium Dormant,High,0.99457043,19357.8,15787.21,4262.55,Urgent Retention Offer,"5,000 bonus miles + waived change fees for 60 days",SMS + Email,Within 48 hours,55,0.0,0.0,30.0,29
218127,Nova,British Columbia,Premium Dormant,Medium,0.6939651,27643.24,15730.42,4247.21,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.75,0.0,15.0,5
310833,Nova,Ontario,Premium Dormant,High,0.99568707,19088.34,15584.93,4207.93,Urgent Retention Offer,"5,000 bonus miles + waived change fees for 60 days",SMS + Email,Within 48 hours,55,0.0,0.0,30.0,43
561307,Nova,British Columbia,Premium Dormant,Medium,0.58416635,32467.66,15552.54,4199.19,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,30.0,0
145292,Star,British Columbia,Seasonal Travelers,High,0.99549156,19014.48,15521.58,4190.83,Off-Season Reactivation,"4,000 bonus miles + exclusive off-peak fare (30% off)",Email + SMS simultaneously,Within 72 hours,40,0.0,0.0,20.0,57
842835,Aurora,Ontario,Premium Dormant,High,0.987064,19160.99,15508.76,4187.37,Urgent Retention Offer,"5,000 bonus miles + waived change fees for 60 days",SMS + Email,Within 48 hours,55,0.0,0.0,40.0,20
346560,Aurora,New Brunswick,Active Champions,High,0.8181364,22837.14,15320.79,4136.61,Loyalty Lock-In,"6,000 bonus miles + priority check-in for 6 months",Email + App push,Within 3 days,70,1.5833333333333333,0.0,28.9,6
269434,Star,British Columbia,Seasonal Travelers,High,0.9959461,18680.99,15256.31,4119.2,Off-Season Reactivation,"4,000 bonus miles + exclusive off-peak fare (30% off)",Email + SMS simultaneously,Within 72 hours,40,0.0,0.0,20.0,26
117939,Star,Quebec,Miles Hoarders,High,0.91560745,20294.39,15236.99,4113.99,Redemption Activation,2× redemption value + 60-day flash sale on points,Email + App push,Within 72 hours,50,0.6666666666666666,0.0,6.7,49
792277,Aurora,Manitoba,Premium Dormant,High,0.9956791,18591.55,15179.2,4098.38,Urgent Retention Offer,"5,000 bonus miles + waived change fees for 60 days",SMS + Email,Within 48 hours,55,0.0,0.0,40.0,38
594468,Star,Prince Edward Island,Seasonal Travelers,High,0.9965767,18542.3,15152.64,4091.21,Off-Season Reactivation,"4,000 bonus miles + exclusive off-peak fare (30% off)",Email + SMS simultaneously,Within 72 hours,40,0.0,0.0,20.0,27
827668,Star,Quebec,Seasonal Travelers,High,0.9113781,20186.35,15085.87,4073.18,Off-Season Reactivation,"4,000 bonus miles + exclusive off-peak fare (30% off)",Email + SMS simultaneously,Within 72 hours,40,1.1666666666666667,0.0,7.0,12
695564,Aurora,Ontario,Premium Dormant,High,0.9956399,18474.71,15083.21,4072.47,Urgent Retention Offer,"5,000 bonus miles + waived change fees for 60 days",SMS + Email,Within 48 hours,55,0.0,0.0,40.0,33
201436,Nova,Alberta,Premium Dormant,High,0.97015476,18929.33,15058.79,4065.87,Urgent Retention Offer,"5,000 bonus miles + waived change fees for 60 days",SMS + Email,Within 48 hours,55,0.25,0.0,13.3,23
140130,Star,Manitoba,Miles Hoarders,High,0.75494057,24278.1,15029.39,4057.94,Redemption Activation,2× redemption value + 60-day flash sale on points,Email + App push,Within 72 hours,50,1.75,0.0,12.2,48
295561,Aurora,British Columbia,Premium Dormant,High,0.81939656,22337.16,15008.45,4052.28,Urgent Retention Offer,"5,000 bonus miles + waived change fees for 60 days",SMS + Email,Within 48 hours,55,0.5,0.0,27.0,14
538308,Star,British Columbia,Seasonal Travelers,High,0.998123,18269.54,14952.9,4037.28,Off-Season Reactivation,"4,000 bonus miles + exclusive off-peak fare (30% off)",Email + SMS simultaneously,Within 72 hours,40,0.0,0.0,20.0,47
781963,Aurora,Alberta,Premium Dormant,High,0.75030285,24084.54,14817.97,4000.85,Urgent Retention Offer,"5,000 bonus miles + waived change fees for 60 days",SMS + Email,Within 48 hours,55,0.0,0.0,40.0,0
138777,Star,Ontario,Seasonal Travelers,High,0.9958578,17857.97,14582.88,3937.38,Off-Season Reactivation,"4,000 bonus miles + exclusive off-peak fare (30% off)",Email + SMS simultaneously,Within 72 hours,40,0.0,0.0,20.0,27
912940,Aurora,Ontario,Premium Dormant,Medium,0.47856745,37150.83,14578.93,3936.31,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,40.0,0
994803,Nova,British Columbia,Premium Dormant,High,0.9972166,17822.56,14573.82,3934.93,Urgent Retention Offer,"5,000 bonus miles + waived change fees for 60 days",SMS + Email,Within 48 hours,55,0.0,0.0,30.0,44
486708,Star,Quebec,Miles Hoarders,High,0.76280165,23295.06,14571.0,3934.17,Redemption Activation,2× redemption value + 60-day flash sale on points,Email + App push,Within 72 hours,50,2.1666666666666665,0.0,19.6,34
731286,Aurora,Nova Scotia,Premium Dormant,High,0.9978891,17776.82,14546.22,3927.48,Urgent Retention Offer,"5,000 bonus miles + waived change fees for 60 days",SMS + Email,Within 48 hours,55,0.0,0.0,40.0,68
126100,Nova,New Brunswick,Premium Dormant,High,0.9944694,17790.41,14507.46,3917.01,Urgent Retention Offer,"5,000 bonus miles + waived change fees for 60 days",SMS + Email,Within 48 hours,55,0.0,0.0,30.0,49
219160,Aurora,Ontario,Premium Dormant,High,0.99770796,17732.46,14507.29,3916.97,Urgent Retention Offer,"5,000 bonus miles + waived change fees for 60 days",SMS + Email,Within 48 hours,55,0.0,0.0,40.0,60
677901,Nova,Alberta,Premium Dormant,High,0.9954057,17771.55,14505.72,3916.54,Urgent Retention Offer,"5,000 bonus miles + waived change fees for 60 days",SMS + Email,Within 48 hours,55,0.0,0.0,30.0,18
761305,Nova,Quebec,Premium Dormant,High,0.99372005,17790.41,14496.52,3914.06,Urgent Retention Offer,"5,000 bonus miles + waived change fees for 60 days",SMS + Email,Within 48 hours,55,0.0,0.0,30.0,48
351937,Aurora,Saskatchewan,Premium Dormant,Medium,0.6301759,27929.96,14432.65,3896.82,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,40.0,0
121351,Aurora,Ontario,Premium Dormant,Medium,0.6166773,28421.57,14372.09,3880.46,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,20.0,0
703972,Aurora,Ontario,Premium Dormant,High,0.9980426,17497.52,14319.88,3866.37,Urgent Retention Offer,"5,000 bonus miles + waived change fees for 60 days",SMS + Email,Within 48 hours,55,0.0,0.0,40.0,50
450125,Nova,Quebec,Premium Dormant,High,0.99653995,17429.88,14243.05,3845.62,Urgent Retention Offer,"5,000 bonus miles + waived change fees for 60 days",SMS + Email,Within 48 hours,55,0.0,0.0,30.0,20
943647,Nova,Ontario,Premium Dormant,Medium,0.53731555,32269.85,14218.06,3838.88,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,10.0,0
645333,Star,Ontario,Seasonal Travelers,High,0.9945286,17263.64,14078.73,3801.26,Off-Season Reactivation,"4,000 bonus miles + exclusive off-peak fare (30% off)",Email + SMS simultaneously,Within 72 hours,40,0.0,0.0,20.0,22
794334,Star,Saskatchewan,Seasonal Travelers,High,0.9972657,17208.06,14072.03,3799.45,Off-Season Reactivation,"4,000 bonus miles + exclusive off-peak fare (30% off)",Email + SMS simultaneously,Within 72 hours,40,0.0,0.0,20.0,57
533388,Aurora,Ontario,Premium Dormant,High,0.9961146,17208.06,14055.78,3795.06,Urgent Retention Offer,"5,000 bonus miles + waived change fees for 60 days",SMS + Email,Within 48 hours,55,0.0,0.0,40.0,59
277826,Nova,British Columbia,Premium Dormant,High,0.9978521,17103.79,13994.98,3778.64,Urgent Retention Offer,"5,000 bonus miles + waived change fees for 60 days",SMS + Email,Within 48 hours,55,0.0,0.0,30.0,61
707592,Star,Ontario,Seasonal Travelers,High,0.75133896,22658.54,13959.88,3769.17,Off-Season Reactivation,"4,000 bonus miles + exclusive off-peak fare (30% off)",Email + SMS simultaneously,Within 72 hours,40,0.0,0.0,0.0,0
259734,Nova,British Columbia,Premium Dormant,Medium,0.52260727,32450.39,13906.22,3754.68,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.5,0.0,13.3,5
371148,Star,Nova Scotia,Seasonal Travelers,Medium,0.5780198,29297.33,13886.24,3749.28,Seasonal Re-Engagement,"Upcoming season preview + 2,000 bonus miles",Email,Within 14 days,20,0.0,0.0,20.0,0
605768,Aurora,Quebec,Premium Dormant,Medium,0.672677,25169.19,13883.2,3748.46,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,40.0,0
122173,Nova,Ontario,Premium Dormant,High,0.99746513,16973.74,13883.19,3748.46,Urgent Retention Offer,"5,000 bonus miles + waived change fees for 60 days",SMS + Email,Within 48 hours,55,0.0,0.0,30.0,62
936044,Nova,Saskatchewan,Premium Dormant,High,0.9958371,16979.8,13865.47,3743.68,Urgent Retention Offer,"5,000 bonus miles + waived change fees for 60 days",SMS + Email,Within 48 hours,55,0.0,0.0,30.0,50
181770,Star,British Columbia,Seasonal Travelers,High,0.9953934,16979.8,13859.3,3742.01,Off-Season Reactivation,"4,000 bonus miles + exclusive off-peak fare (30% off)",Email + SMS simultaneously,Within 72 hours,40,0.0,0.0,20.0,48
320377,Nova,British Columbia,Premium Dormant,High,0.99478805,16979.8,13850.87,3739.73,Urgent Retention Offer,"5,000 bonus miles + waived change fees for 60 days",SMS + Email,Within 48 hours,55,0.0,0.0,30.0,38
807942,Aurora,Quebec,Premium Dormant,High,0.9984723,16728.34,13696.28,3698.0,Urgent Retention Offer,"5,000 bonus miles + waived change fees for 60 days",SMS + Email,Within 48 hours,55,0.0,0.0,40.0,49
204840,Aurora,British Columbia,Premium Dormant,High,0.9968508,16681.33,13635.61,3681.61,Urgent Retention Offer,"5,000 bonus miles + waived change fees for 60 days",SMS + Email,Within 48 hours,55,0.0,0.0,40.0,24
659731,Aurora,British Columbia,Premium Dormant,High,0.997829,16548.86,13540.6,3655.96,Urgent Retention Offer,"5,000 bonus miles + waived change fees for 60 days",SMS + Email,Within 48 hours,55,0.0,0.0,40.0,68
783165,Aurora,British Columbia,Premium Dormant,High,0.99668485,16553.23,13528.65,3652.74,Urgent Retention Offer,"5,000 bonus miles + waived change fees for 60 days",SMS + Email,Within 48 hours,55,0.0,0.0,40.0,36
898887,Aurora,Quebec,Premium Dormant,High,0.99823284,16468.22,13480.08,3639.62,Urgent Retention Offer,"5,000 bonus miles + waived change fees for 60 days",SMS + Email,Within 48 hours,55,0.0,0.0,40.0,57
794625,Nova,Quebec,Premium Dormant,High,0.9977214,16468.22,13473.17,3637.76,Urgent Retention Offer,"5,000 bonus miles + waived change fees for 60 days",SMS + Email,Within 48 hours,55,0.0,0.0,30.0,61
132928,Star,British Columbia,Seasonal Travelers,High,0.9722589,16887.8,13463.84,3635.24,Off-Season Reactivation,"4,000 bonus miles + exclusive off-peak fare (30% off)",Email + SMS simultaneously,Within 72 hours,40,0.25,0.0,3.3,18
997912,Star,Quebec,Seasonal Travelers,High,0.995865,16473.17,13452.14,3632.08,Off-Season Reactivation,"4,000 bonus miles + exclusive off-peak fare (30% off)",Email + SMS simultaneously,Within 72 hours,40,0.0,0.0,20.0,52
